Timestamp,Scan Number,Trading Pair,Opportunities Found,Viable Opportunities,Best Spread (%),Best Buy DEX,Best Sell DEX,Best Net Profit,Market Efficiency,Data Quality,Price Collection (ms),Analysis Time (ms),Total Time (ms),Raydium Price,Raydium Response (ms),Orca Price,Orca Response (ms),Phoenix Price,Phoenix Response (ms),Jupiter Price,Jupiter Response (ms),Warnings,Recommendations
2025-06-05T01:59:05.569Z,1,SOL/USDC,3,3,82998963.62712526,raydium,jupiter,153.22521036774697,0,1,114,132,246,0.0001847277478801485,129,0.000185313758795208,49,0.00018557170771861192,81,153.322301,49,,Best opportunity: 82998963.627% spread (raydium → jupiter)
2025-06-05T01:59:05.620Z,1,SOL/USDT,3,3,82284157.30424468,raydium,jupiter,153.20124188444373,0,1,184,113,297,0.00018620934188354885,113,0.0001855021565297545,63,0.00018506067234947015,77,153.220974,32,,Best opportunity: 82284157.304% spread (raydium → jupiter)
2025-06-05T01:59:05.671Z,1,RAY/SOL,3,3,7645217.482002364,orca,jupiter,1.4105887039645162,0,1,205,143,348,1.8499265720642663e-7,143,1.8580568031923634e-7,70,1.8590272278036668e-7,81,0.01420543416,79,,Best opportunity: 7645217.482% spread (orca → jupiter); Monitor liquidity conditions - current opportunities may be difficult to execute
2025-06-05T01:59:05.616Z,1,RAY/USDC,3,3,1174013.8036041276,orca,jupiter,216.9669233714983,0,1,142,151,293,0.0001850148448363435,67,0.00018550241921304867,119,0.0001864975065334831,151,2.17800951,43,,Best opportunity: 1174013.804% spread (orca → jupiter)
2025-06-05T01:59:05.649Z,1,ORCA/SOL,3,3,8923416.514741777,orca,jupiter,1.639525872893814,0,1,153,173,326,1.8597253464011092e-7,148,1.8500205958858716e-7,85,1.8495535188712985e-7,172,0.01650868934,33,,Best opportunity: 8923416.515% spread (orca → jupiter)
2025-06-05T01:59:05.608Z,1,JUP/SOL,3,3,1813250.1123816727,raydium,jupiter,0.33045236833292113,0,1,191,94,285,1.8520377322992812e-7,94,1.856997787007054e-7,81,1.8592626876845964e-7,75,0.00335839283,37,,Best opportunity: 1813250.112% spread (raydium → jupiter); Monitor liquidity conditions - current opportunities may be difficult to execute
2025-06-05T01:59:05.659Z,1,BONK/SOL,3,3,81.54799770028951,jupiter,phoenix,0.07818773707342862,0,1,198,137,335,1.850334807491037e-7,106,1.8528073495458609e-7,72,1.853311693110472e-7,136,1.02083841e-7,49,,Best opportunity: 81.548% spread (jupiter → phoenix); Monitor liquidity conditions - current opportunities may be difficult to execute
2025-06-05T01:59:05.697Z,1,WIF/SOL,3,3,3116866.1252128207,orca,jupiter,0.5717457356718126,0,1,196,177,373,1.8638313964349213e-7,129,1.8530569977258354e-7,74,1.8611762117718267e-7,177,0.00577591589,42,,Best opportunity: 3116866.125% spread (orca → jupiter); Monitor liquidity conditions - current opportunities may be difficult to execute
